App,UUID,Model,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,WeightL,WeightLRaw,WeightR,WeightRRaw,WeightL2,WeightR2
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 8:07 AM,07/18/2022 2:07 AM,1658131649,109,false,100,67.6,undefined,63.94,1,63.94,7.83,undefined,21.47,undefined,24.72,9.92
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 9:07 AM,07/18/2022 3:07 AM,1658135249,110,false,100,65.8,undefined,64.08,1,64.08,7.82,undefined,21.62,undefined,24.66,9.98
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 10:07 AM,07/18/2022 4:07 AM,1658138849,111,false,100,64.04,undefined,63.81,1,63.81,7.76,undefined,21.71,undefined,24.43,9.91
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 11:07 AM,07/18/2022 5:07 AM,1658142449,112,false,100,62.49,undefined,63.699999999999996,1,63.699999999999996,7.82,undefined,21.83,undefined,24.37,9.68
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 12:07 PM,07/18/2022 6:07 AM,1658146049,113,false,100,61.16,undefined,64.17,1,64.17,7.59,undefined,21.82,undefined,24.69,10.07
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 1:07 PM,07/18/2022 7:07 AM,1658149649,114,false,100,61.73,undefined,64.2,1,64.2,7.95,undefined,21.83,undefined,24.45,9.97
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 2:07 PM,07/18/2022 8:07 AM,1658153249,115,false,100,64.47,undefined,63.95,1,63.95,8.8,undefined,21.99,undefined,24.36,8.8
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 3:07 PM,07/18/2022 9:07 AM,1658156849,116,false,100,69.36,undefined,64.06,1,64.06,9.45,undefined,22.22,undefined,24.31,8.08
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 4:07 PM,07/18/2022 10:07 AM,1658160449,117,false,100,75.07,undefined,64.87,1,64.87,8.99,undefined,21.51,undefined,25.35,9.02
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 5:07 PM,07/18/2022 11:07 AM,1658164049,118,false,100,78.89,undefined,63.89,1,63.89,8.16,undefined,20.34,undefined,25.8,9.59
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 6:07 PM,07/18/2022 12:07 PM,1658167649,119,false,100,81.82,undefined,64.36,1,64.36,7.34,undefined,19.48,undefined,26.69,10.85
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 7:07 PM,07/18/2022 1:07 PM,1658171249,120,false,100,84.56,undefined,64.29,1,64.29,8.28,undefined,19.64,undefined,26,10.37
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 8:07 PM,07/18/2022 2:07 PM,1658174849,121,false,100,87.76,undefined,63.760000000000005,1,63.760000000000005,7.39,undefined,18.29,undefined,26.67,11.41
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 9:07 PM,07/18/2022 3:07 PM,1658178449,122,false,100,89.43,undefined,63.45,1,63.45,7.23,undefined,17.71,undefined,26.8,11.71
